created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-01-28T14:25:02Z,1619340780652597200,1619340780652597249,"🧭 70’ Cambio en el #Bombillo 🔁

⬆️ D. Vera
⬇️ S. Sosa

@CSEmelec 0️⃣ x 1️⃣ @ClubARacing

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡","🧭 70’ Cambio en el #Bombillo 🔁

⬆️ D. Vera
⬇️ S. Sosa

@CSEmelec 0️⃣ x 1️⃣ @ClubARacing

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1619338353241116700,1619338353241116672,15447575,15447575,CSEmelec,,,,NA,FALSE,3,32,FALSE,NA,FALSE,NA,en,NA,NA,119,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-28T14:15:23Z,1619338353241116700,1619338353241116672,"🧭 60’ Cambios en el #Bombillo 🔁

⬆️ T. Chamba, B. Wittle
⬇️ J. Cevallos, B. Angulo

@CSEmelec 0️⃣ x 1️⃣ @ClubARacing

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡","🧭 60’ Cambios en el #Bombillo 🔁

⬆️ T. Chamba, B. Wittle
⬇️ J. Cevallos, B. Angulo

@CSEmelec 0️⃣ x 1️⃣ @ClubARacing

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1619334688937750500,1619334688937750535,15447575,15447575,CSEmelec,,,,NA,FALSE,3,35,FALSE,NA,FALSE,NA,en,NA,NA,148,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-28T14:00:50Z,1619334688937750500,1619334688937750535,"▶️ Inicio del 2do. Tiempo

@CSEmelec 0️⃣ x 1️⃣ @ClubARacing

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/rWIPtsTPRC","▶️ Inicio del 2do. Tiempo

@CSEmelec 0️⃣ x 1️⃣ @ClubARacing

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/rWIPtsTPRC",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1619331902766456800,1619331902766456832,15447575,15447575,CSEmelec,,,,NA,FALSE,4,26,FALSE,NA,FALSE,NA,en,FALSE,NA,91,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-28T13:49:46Z,1619331902766456800,1619331902766456832,"Final del 1er. Tiempo

@CSEmelec 0️⃣ x 1️⃣ @ClubARacing

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/7KLKLn3Uir","Final del 1er. Tiempo

@CSEmelec 0️⃣ x 1️⃣ @ClubARacing

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/7KLKLn3Uir",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1619329530174533600,1619329530174533632,15447575,15447575,CSEmelec,,,,NA,FALSE,6,29,FALSE,NA,FALSE,NA,en,FALSE,NA,87,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-28T13:40:20Z,1619329530174533600,1619329530174533632,"⏱️ 35’ 1T

@CSEmelec 0️⃣ x 1️⃣ @ClubARacing

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/kfyKemKmie","⏱️ 35’ 1T

@CSEmelec 0️⃣ x 1️⃣ @ClubARacing

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/kfyKemKmie",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1619326626692751400,1619326626692751360,15447575,15447575,CSEmelec,,,,NA,FALSE,3,27,FALSE,NA,FALSE,NA,und,FALSE,NA,75,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-28T13:28:48Z,1619326626692751400,1619326626692751360,"🧭 23’ Gol de @ClubARacing

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡","🧭 23’ Gol de @ClubARacing

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1619320436508196900,1619320436508196864,15447575,15447575,CSEmelec,,,,NA,FALSE,2,24,FALSE,NA,FALSE,NA,en,NA,NA,57,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-28T13:04:12Z,1619320436508196900,1619320436508196864,"@CSEmelec 🆚 @ClubARacing

▶️ Inicio del 1er. Tiempo

Alinean por #Emelec

P. Ortiz , R. Caicedo, A. Leguizamón, C. Fara, J. Rodríguez, D. Arroyo, J. Cevallos, J. Alberti, S. Sosa, D. García, B. Angulo. 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/l16jBCifZg","@CSEmelec 🆚 @ClubARacing

▶️ Inicio del 1er. Tiempo

Alinean por #Emelec

P. Ortiz , R. Caicedo, A. Leguizamón, C. Fara, J. Rodríguez, D. Arroyo, J. Cevallos, J. Alberti, S. Sosa, D. García, B. Angulo. 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/l16jBCifZg",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,15447575,15447575,CSEmelec,,,,NA,FALSE,43,314,FALSE,NA,FALSE,NA,es,FALSE,NA,234,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-27T18:00:19Z,1619032569001173e3,1619032569001172992,"📄 Por el pronóstico del tiempo se suspende el partido de hoy frente a @ClubARacing .

El partido se disputará mañana  8:00 am 🇪🇨 - 10:00 am 🇦🇷

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/XeHF5TEKiP","📄 Por el pronóstico del tiempo se suspende el partido de hoy frente a @ClubARacing .

El partido se disputará mañana  8:00 am 🇪🇨 - 10:00 am 🇦🇷

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/XeHF5TEKiP",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,72,280,FALSE,NA,FALSE,NA,es,FALSE,NA,174,NA,,1618736508974010400,1618736508974010368,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-27T15:57:32Z,1619001668812812300,1619001668812812288,"📹 Highlights del partido de hoy por la mañana frente a Club Atlético Racing de Córdoba 🔥

Victoria del #Bombillo  3⃣ ❌ 1⃣

¡Vamos la banda!💪🏼

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/qvCVtQck0J","📹 Highlights del partido de hoy por la mañana frente a Club Atlético Racing de Córdoba 🔥

Victoria del #Bombillo  3⃣ ❌ 1⃣

¡Vamos la banda!💪🏼

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/qvCVtQck0J",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,110,494,FALSE,NA,FALSE,NA,es,FALSE,NA,173,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-27T13:28:30Z,1618964165401641e3,1618964165401640967,"2do. Tiempo

Ingresaron al cambio 🔁

⬆️ T. Chamba, D. Vera, B. Wittle, C. Valencia
⬇️ J. Collahuazo, M. Caicedo, J. Cevallos, A. Cabeza

El marcador final fue 3️⃣ x 1️⃣ a favor.

Goles anotados por:
⚽️ E. Lastre
⚽️ J. J. Sánchez
⚽️ B. Wittle

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/HN3ssfJ7Pc","2do. Tiempo

Ingresaron al cambio 🔁

⬆️ T. Chamba, D. Vera, B. Wittle, C. Valencia
⬇️ J. Collahuazo, M. Caicedo, J. Cevallos, A. Cabeza

El marcador final fue 3️⃣ x 1️⃣ a favor.

Goles anotados por:
⚽️ E. Lastre
⚽️ J. J. Sánchez
⚽️ B. Wittle

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/HN3ssfJ7Pc",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1618954764536131600,1618954764536131584,15447575,15447575,CSEmelec,,,,NA,FALSE,40,201,FALSE,NA,FALSE,NA,es,FALSE,NA,273,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-27T12:51:09Z,1618954764536131600,1618954764536131584,"El marcador al finalizar el primer tiempo es 1️⃣ x 1️⃣.

⚽️ El gol lo anotó E. Lastre.

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡","El marcador al finalizar el primer tiempo es 1️⃣ x 1️⃣.

⚽️ El gol lo anotó E. Lastre.

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1618954577814093800,1618954577814093826,15447575,15447575,CSEmelec,,,,NA,FALSE,32,148,FALSE,NA,FALSE,NA,es,NA,NA,118,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-27T12:50:24Z,1618954577814093800,1618954577814093826,"Previo al partido de la noche se juega un encuentro 🆚 @ClubARacing a puertas cerradas 💪🏻

Alinean por #Emelec

J. Mina, E. Lastre, D. Bagüi, J. Collahuazo, B. Agrón, C. Villalba, J. Espinoza, J. Cevallos, M. Caicedo, J. Sánchez, A. Cabeza.

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡ https://t.co/tqyhhFtORk","Previo al partido de la noche se juega un encuentro 🆚 @ClubARacing a puertas cerradas 💪🏻

Alinean por #Emelec

J. Mina, E. Lastre, D. Bagüi, J. Collahuazo, B. Agrón, C. Villalba, J. Espinoza, J. Cevallos, M. Caicedo, J. Sánchez, A. Cabeza.

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡ https://t.co/tqyhhFtORk",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,72,353,FALSE,NA,FALSE,NA,es,FALSE,NA,272,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T22:43:51Z,1618741535507644400,1618741535507644416,"🔥 ¡Vamos por todo! ⚡

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/CM91jiPrc8","🔥 ¡Vamos por todo! ⚡

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/CM91jiPrc8",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,66,411,FALSE,NA,FALSE,NA,es,FALSE,NA,52,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T22:23:53Z,1618736508974010400,1618736508974010368,"¡Mañana!💪🏻

⚽ Pretemporada 2⃣0⃣2⃣3⃣
🆚 @ClubARacing
⏰ 7:00 PM 🇪🇨 - 9:00 PM 🇦🇷

Míralo en vivo desde nuestro canal de YouTube ➡ https://t.co/4s8DGBb7KX (Suscríbete y activa las notificaciones)

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/9WTAreeDyx","¡Mañana!💪🏻

⚽ Pretemporada 2⃣0⃣2⃣3⃣
🆚 @ClubARacing
⏰ 7:00 PM 🇪🇨 - 9:00 PM 🇦🇷

Míralo en vivo desde nuestro canal de YouTube ➡ https://t.co/4s8DGBb7KX (Suscríbete y activa las notificaciones)

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/9WTAreeDyx",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,113,495,FALSE,NA,FALSE,NA,es,FALSE,NA,222,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T17:37:57Z,1618664553793081300,1618664553793081347,"📹 Nuestros goles de los amistosos 🆚 @CLUBAMITRE 

¡Vamos la banda! 💪🏼

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/pFmdDv22XH","📹 Nuestros goles de los amistosos 🆚 @CLUBAMITRE 

¡Vamos la banda! 💪🏼

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/pFmdDv22XH",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,98,480,FALSE,NA,FALSE,NA,es,FALSE,NA,101,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:06:03Z,1618626324654092300,1618626324654092290,"👀 Un día en el entrenamiento de ❓

¿Quién es el jugador de nuestro video de hoy?

Te dejamos una pista 🤪

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/tbiVLGSnJR","👀 Un día en el entrenamiento de ❓

¿Quién es el jugador de nuestro video de hoy?

Te dejamos una pista 🤪

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/tbiVLGSnJR",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,60,430,FALSE,NA,FALSE,NA,es,FALSE,NA,136,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T14:07:06Z,1618611492001284e3,1618611492001284097,"⚔🛡 Jueves ✅

Primera jornada ✅✅

¡Vamos la banda! 💪🏼

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/nbJsxmLfto","⚔🛡 Jueves ✅

Primera jornada ✅✅

¡Vamos la banda! 💪🏼

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/nbJsxmLfto",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,59,335,FALSE,NA,FALSE,NA,es,FALSE,NA,84,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T13:47:05Z,1618606452968665e3,1618606452968665090,"🔙 Jueves de #TBT ⚡

🤔 ¿Los recuerdas? Menciona el año de la foto 📸

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/K8uMVSEWMP","🔙 Jueves de #TBT ⚡

🤔 ¿Los recuerdas? Menciona el año de la foto 📸

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/K8uMVSEWMP",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,60,514,FALSE,NA,FALSE,NA,es,FALSE,NA,98,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T13:00:20Z,1618594688080171e3,1618594688080171010,"¡Vive la explosión azul en la cancha del  Capwell! 🏟 

En la Red Activa - Western Union también puedes adquirir tu boleto 💪🏻 

¡No te quedes fuera!   ⚡

#PorEmelec https://t.co/aDuiGyAfDY","¡Vive la explosión azul en la cancha del  Capwell! 🏟 

En la Red Activa - Western Union también puedes adquirir tu boleto 💪🏻 

¡No te quedes fuera!   ⚡

#PorEmelec https://t.co/aDuiGyAfDY",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,64,272,FALSE,NA,FALSE,NA,es,FALSE,NA,163,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-25T19:14:53Z,1618326558732877800,1618326558732877826,"📸 De nuestro encuentro amistoso de esta mañana 🆚 @CLUBAMITRE 

@CLUBAMITRE 0⃣ x 1⃣ @CSEmelec 

⚽️ El gol lo anotó Marcos Caicedo.

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/OiBwprV6FF","📸 De nuestro encuentro amistoso de esta mañana 🆚 @CLUBAMITRE 

@CLUBAMITRE 0⃣ x 1⃣ @CSEmelec 

⚽️ El gol lo anotó Marcos Caicedo.

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/OiBwprV6FF",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,73,426,FALSE,NA,FALSE,NA,es,FALSE,NA,161,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-25T16:58:05Z,1618292133592694800,1618292133592694785,"🎇 ¡Vive la fiesta #Eléctrica! 🎇

➡️ DESDE HOY, VENTA DE BOLETOS PARA PÚBLICO EN GENERAL🎫

Adquiere tus entradas en:

🏟 Boleterías del estadio George Capwell
💻 En línea en https://t.co/Fumpk74IUC y https://t.co/4rZvc0tuyM
🏢 Puntos Red activa Western Union

#PorEmelec 🤜🏻🤛🏻⚡️ https://t.co/rQ0k2kUxqf","🎇 ¡Vive la fiesta #Eléctrica! 🎇

➡️ DESDE HOY, VENTA DE BOLETOS PARA PÚBLICO EN GENERAL🎫

Adquiere tus entradas en:

🏟 Boleterías del estadio George Capwell
💻 En línea en https://t.co/Fumpk74IUC y https://t.co/4rZvc0tuyM
🏢 Puntos Red activa Western Union

#PorEmelec 🤜🏻🤛🏻⚡️ https://t.co/rQ0k2kUxqf",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,75,324,FALSE,NA,FALSE,NA,es,FALSE,NA,273,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
